Year,Jursidiction,Beach ID,Beach Name,County,WaterbodyName,WaterbodyType,IsBeach ActBeach?,Tier,IsHistorical?,BeachLength (MI),IsDormant?,BeachAccess,BeachOwner,# ofdays inSwimSeason (SS),# ofhours inSSDay,SSStartDate,SSEndDate,SSMonitoringFrequency,MonitoringReportingFrequency[to EPA],AdvisoryReportingFrequency[to EPA],# ofActions,EarliestActionDate,LatestActionDate,# ofactions ofLT 1 dayduration,# ofactions of1 to LT 2 daysduration,# ofactions of2 to LT 3 daysduration,# ofactions of3 to LT 8 daysduration,# ofactions of8 to 30 daysduration,# ofactions ofGT 30 daysduration
2023,CA,CA575202,Will Rogers State Beach - SMB-2-2,LOS ANGELES,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.33,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,14,02-FEB-2023 12:00AM,11-JUL-2023 12:00AM,,2,4,4,3,1
2023,CA,CA279462,Zuma Beach - DPH 008,LOS ANGELES,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.71,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,25-APR-2023 12:00AM,29-JUN-2023 12:00AM,,,1,1,1,
2023,CA,CA351889,Bolinas Beach - BOLINAS,MARIN,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.71,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,03-AUG-2023 12:00AM,26-OCT-2023 12:00AM,,,,2,,
2023,CA,CA938432,Chicken Ranch - CHICKEN RANCH DITCH,MARIN,Pacific Ocean,Still Water,Y,1,N,.53,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,13,06-APR-2023 12:00AM,27-JUL-2023 12:00AM,,,,10,3,
2023,CA,CA292952,China Camp - CHINA CAMP,MARIN,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.28,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,27-APR-2023 12:00AM,04-MAY-2023 12:00AM,,,,1,,
2023,CA,CA436129,DRAKES ESTERO - DRAKES ESTERO,MARIN,Pacific Ocean,Still Water,Y,1,Y,.2,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,1,20-APR-2023 12:00AM,27-APR-2023 12:00AM,,,,1,,
2023,CA,CA389133,Dillon Beach,MARIN,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.68,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,1,08-JUN-2023 12:00AM,15-JUN-2023 12:00AM,,,,1,,
2023,CA,CA540690,Fort Baker Horseshoe Cove,MARIN,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.23,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,04-MAY-2023 12:00AM,25-MAY-2023 12:00AM,,,,2,,
2023,CA,CA148363,McNears Beach,MARIN,Pacific Ocean,Still Water,Y,1,N,.72,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,5,13-APR-2023 12:00AM,28-JUN-2023 12:00AM,,,,4,1,
2023,CA,CA359042,Miller Park,MARIN,Pacific Ocean,Still Water,Y,1,N,.23,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,3,08-JUN-2023 12:00AM,13-JUL-2023 12:00AM,,,,3,,
2023,CA,CA447750,Schoonmaker Beach,MARIN,Pacific Ocean,Still Water,Y,1,N,.06,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,1,02-NOV-2023 12:00AM,06-NOV-2023 12:00AM,,,,1,,
2023,CA,CA908839,Stinson Beach - STINSON BEACH - NORTH,MARIN,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.72,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,3,02-JUN-2023 12:00AM,13-OCT-2023 12:00AM,,,,1,2,
2023,CA,CA731234,Whitehouse Pool - Whitehouse Pool,MARIN,Pacific Ocean,Still Water,Y,1,N,5.53,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,17,28-JUN-2023 12:00AM,06-NOV-2023 12:00AM,,,,13,4,
2023,CA,CA826148,Asilomar State Beach - SDA,MONTEREY,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.95,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,29-AUG-2023 12:00AM,22-NOV-2023 12:00AM,,,1,,1,
2023,CA,CA212282,Del Monte Beach - DMB,MONTEREY,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.15,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,8,02-MAY-2023 12:00AM,12-DEC-2023 12:00AM,,1,1,2,3,1
2023,CA,CA614148,Lover's Point - LOP,MONTEREY,Pacific Ocean,Still Water,Y,1,N,.17,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,19-SEP-2023 12:00AM,22-NOV-2023 12:00AM,,,1,,1,
2023,CA,CA838417,San Carlos Beach - SCB,MONTEREY,Pacific Ocean,Still Water,Y,1,N,.1,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,2,08-AUG-2023 12:00AM,22-NOV-2023 12:00AM,,,,1,1,
2023,CA,CA858429,Stillwater Cove - STCO,MONTEREY,Pacific Ocean,Still Water,Y,1,N,.29,N,Public,Public,213,0,04-01-2023,10-31-2023,1 per-week,1 per-year,1 per-year,1,06-JUL-2023 12:00AM,07-JUL-2023 12:00AM,,1,,,,
2023,CA,CA298722,Aliso County Beach - ACM1Z,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.93,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,10,24-MAY-2023 12:00AM,31-DEC-2023 12:00AM,,2,5,3,,
2023,CA,CA618193,Crystal Cove State Park - ELMOROZ,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.1,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,17-AUG-2023 12:00AM,03-DEC-2023 12:00AM,,2,,1,,
2023,CA,CA825837,Dana Point - S1,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.48,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,06-SEP-2023 12:00AM,08-SEP-2023 12:00AM,,,1,,,
2023,CA,CA485061,Dana Point Harbor - MDP18,ORANGE,Pacific Ocean,Still Water,Y,1,N,1.01,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,27,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,,15,3,6,3
2023,CA,CA003379,Doheny State Beach - SJC1Z,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.31,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,23,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,,5,6,9,3
2023,CA,CA696385,Huntington City Beach - 27N,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.47,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,13-DEC-2023 12:00AM,29-DEC-2023 12:00AM,,2,,,,
2023,CA,CA412549,Huntington Harbour - MHH14,ORANGE,Pacific Ocean,Still Water,Y,1,N,2.07,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,20,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,12,1,3,3,1
2023,CA,CA857004,Huntington State Beach - 6N,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.01,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,16-AUG-2023 12:00AM,19-OCT-2023 12:00AM,,2,,,,
2023,CA,CA853136,Laguna Beach - VICTRAZ,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,7.03,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,16,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,1,9,3,3,
2023,CA,CA319787,Monarch Beach - SCM1Z,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.5,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,6,15-FEB-2023 12:00AM,31-DEC-2023 12:00AM,,,2,1,2,1
2023,CA,CA845616,Newport Bay - BNB35,ORANGE,Pacific Ocean,Still Water,Y,1,N,3.63,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,39,01-JAN-2023 12:00AM,29-DEC-2023 12:00AM,,1,22,7,8,1
2023,CA,CA006650,Newport Beach - BGCD,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,6.3,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,11,09-FEB-2023 12:00AM,31-DEC-2023 12:00AM,,4,1,4,2,
2023,CA,CA131351,Newport Slough - BNS02,ORANGE,Pacific Ocean,Still Water,Y,1,N,3.22,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,9,26-JAN-2023 12:00AM,15-DEC-2023 12:00AM,,5,,1,2,1
2023,CA,CA527809,Poche County Beach - POCHEZ,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.24,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,7,12-APR-2023 12:00AM,03-DEC-2023 12:00AM,,,2,3,1,1
2023,CA,CA185079,San Clemente City Beach - SLINDALZ,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.82,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,6,25-JAN-2023 12:00AM,03-DEC-2023 12:00AM,,1,2,2,1,
2023,CA,CA945290,Seal Beach Surfside - OSB05,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.36,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,19-APR-2023 12:00AM,15-SEP-2023 12:00AM,,1,2,,1,
2023,CA,CA208354,Sunset County Beach - OSUB1,ORANGE,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.19,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,13-DEC-2023 12:00AM,31-DEC-2023 12:00AM,,1,,1,,
2023,CA,CA809706,Border Field State Park - IB-010,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.29,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,,,,,1
2023,CA,CA976061,Buccaneer Beach - OC-022,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.11,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,15-MAR-2023 12:00AM,08-AUG-2023 12:00AM,,2,,1,1,
2023,CA,CA152716,Cardiff State Beach - SE-060,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.13,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,7,29-MAR-2023 12:00AM,09-NOV-2023 12:00AM,,4,1,,2,
2023,CA,CA789152,Carlsbad municipal beach - EH-480,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.75,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,24-JAN-2023 12:00AM,14-APR-2023 12:00AM,,2,,,1,
2023,CA,CA204955,Coronado City beaches - IB-079,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.73,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,48,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,18,5,12,9,3
2023,CA,CA604254,Coronado north beach - EH-060,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.73,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,20-AUG-2023 12:00AM,31-DEC-2023 12:00AM,,5,2,1,4,
2023,CA,CA316627,"Dog Beach, O.B. - FM-010",SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.63,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,25-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,1,,,3,4
2023,CA,CA624767,Harbor Beach - OC-100,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.45,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,13,24-JAN-2023 12:00AM,15-NOV-2023 12:00AM,,9,1,,2,1
2023,CA,CA068221,"Imperial Beach municipal beach, other - IB-050",SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.47,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,1,1,,3,3
2023,CA,CA432983,Imperial Beach pier area - EH-030,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,40.71,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,10-JUL-2023 12:00AM,18-DEC-2023 12:00AM,,1,1,,1,
2023,CA,CA997086,La Jolla Cove - FM-070,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.06,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,02-FEB-2023 12:00AM,31-DEC-2023 12:00AM,,4,1,1,4,2
2023,CA,CA876094,La Jolla Shores Beach - SI-030,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.03,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,07-MAR-2023 12:00AM,31-DEC-2023 12:00AM,,5,1,3,2,1
2023,CA,CA397227,"Mission Bay, Campland On The Bay - MB-080",SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.19,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,26-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,3,2,,2,1
2023,CA,CA895390,"Mission Bay, De Anza Cove - MB-070",SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.14,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,30-NOV-2023 12:00AM,31-DEC-2023 12:00AM,,,1,,1,
2023,CA,CA377016,"Mission Bay, Fanuel Park - MB-120",SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.62,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,12-APR-2023 12:00AM,19-OCT-2023 12:00AM,,6,,,1,1
2023,CA,CA246103,"Mission Bay, Leisure Lagoon - MB-053",SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.23,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,13-APR-2023 12:00AM,25-SEP-2023 12:00AM,,,1,1,,2
2023,CA,CA211999,"Mission Bay, Vacation Isle - MB-205",SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,0,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,12-APR-2023 12:00AM,08-DEC-2023 12:00AM,,3,,1,2,2
2023,CA,CA289877,"Mission Bay, Ventura Cove - MB-223",SAN DIEGO,Pacific Ocean,Still Water,Y,1,Y,.36,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,5,14-JUN-2023 12:00AM,27-OCT-2023 12:00AM,,4,1,,,
2023,CA,CA208646,Mission Beach - MB-115,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.36,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,17-FEB-2023 12:00AM,16-DEC-2023 12:00AM,,2,1,,,
2023,CA,CA799523,Ocean Beach - PL-110,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.49,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,27-JUL-2023 12:00AM,28-JUL-2023 12:00AM,,1,,,,
2023,CA,CA333308,"Oceanside municipal beach, other - OC-080",SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.67,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,17-APR-2023 12:00AM,30-NOV-2023 12:00AM,,4,2,1,1,
2023,CA,CA988763,PL-040,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.54,N,Public,Private,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,28-DEC-2023 12:00AM,29-DEC-2023 12:00AM,,1,,,,
2023,CA,CA650180,Powerhouse Park 15th Street - EH-360,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.13,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,10-OCT-2023 12:00AM,11-OCT-2023 12:00AM,,1,,,,
2023,CA,CA506450,San Diego Bay - EH-211,SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,3.28,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,27,16-JAN-2023 12:00AM,14-DEC-2023 12:00AM,,11,3,3,4,6
2023,CA,CA531242,San Dieguito River Beach - EH-380,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.14,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,11-APR-2023 12:00AM,02-AUG-2023 12:00AM,,2,,,1,
2023,CA,CA981113,San Onofre State Beach - RIV Santa Margarita,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,6.55,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,07-MAR-2023 12:00AM,08-MAR-2023 12:00AM,,1,,,,
2023,CA,CA801475,Silver Strand State Beach - IB-068,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.01,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,25,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,6,3,6,6,4
2023,CA,CA606869,South Carlsbad State Beach - EN-050,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.49,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,16-JAN-2023 12:00AM,11-OCT-2023 12:00AM,,1,,2,,
2023,CA,CA769604,Spanish Landing Park - EH-160,SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.87,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,23-JAN-2023 12:00AM,25-SEP-2023 12:00AM,,,1,,,1
2023,CA,CA628494,Sunset Cliffs Park - PL-070,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.52,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,17-AUG-2023 12:00AM,10-NOV-2023 12:00AM,,2,,,,
2023,CA,CA789562,Swami's Park - EH-410,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.26,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,01-AUG-2023 12:00AM,04-OCT-2023 12:00AM,,4,,,,
2023,CA,CA801852,Tecolote Shores - MB-041,SAN DIEGO,Pacific Ocean,Still Water,Y,1,N,.43,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,13-APR-2023 12:00AM,13-OCT-2023 12:00AM,,1,1,3,3,
2023,CA,CA785240,Torrey Pines State Beach - FM-100,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.74,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,22-FEB-2023 12:00AM,27-JUN-2023 12:00AM,,1,,1,1,
2023,CA,CA748587,Tourmaline Surfing Park - FM-030,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.63,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,6,01-JAN-2023 12:00AM,14-DEC-2023 12:00AM,,3,,,1,2
2023,CA,CA333758,USMC Camp Pendleton - EH-510,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,Y,9.91,N,Public,Private,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,24-JAN-2023 12:00AM,07-FEB-2023 12:00AM,,,,,1,
2023,CA,CA134387,north Imperial Beach - IB-060,SAN DIEGO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.55,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,10-JUL-2023 12:00AM,18-DEC-2023 12:00AM,,2,,,2,
2023,CA,CA199513,Aquatic Park - BAY#211_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,.21,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,01-JAN-2023 12:00AM,22-DEC-2023 12:00AM,,8,3,,,
2023,CA,CA631766,Baker Beach - OCEAN#16_SL,SAN FRANCISCO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.72,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,21,01-JAN-2023 12:00AM,28-DEC-2023 12:00AM,,14,3,3,,
2023,CA,CA792491,Candlestick Point - BAY#301.2_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,.96,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,01-JAN-2023 12:00AM,23-DEC-2023 12:00AM,,4,3,4,,
2023,CA,CA751350,China Beach,SAN FRANCISCO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.23,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,1,10-JAN-2023 12:00AM,11-JAN-2023 12:00AM,,1,,,,
2023,CA,CA322879,Crane Cove Park - BAY#230_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,.02,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,18,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,6,9,3,,
2023,CA,CA253340,Crissy Field - BAY#202.5_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,1.09,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,20,01-JAN-2023 12:00AM,22-DEC-2023 12:00AM,,10,6,4,,
2023,CA,CA649438,Islais Creek Channel - BAY#320_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,.29,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,12,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,5,,5,2,
2023,CA,CA297539,Mission Bay Channel - BAY#220_SL,SAN FRANCISCO,Pacific Ocean,Still Water,Y,1,N,.62,N,Public,Private,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,11,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,2,3,4,2,
2023,CA,CA594125,Ocean Beach - OCEAN#20_SL,SAN FRANCISCO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,4.81,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,19,01-JAN-2023 12:00AM,28-DEC-2023 12:00AM,,7,9,2,,
2023,CA,CA459241,Avila Beach - AB10,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.57,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,6,01-JAN-2023 12:00AM,29-DEC-2023 12:00AM,,5,1,,,
2023,CA,CA425745,Cayucos Beach - CAY15,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,1.74,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,7,10-MAY-2023 12:00AM,29-DEC-2023 12:00AM,,3,2,2,,
2023,CA,CA445092,Morro Bay City Beach - MB13,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.62,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,9,10-JAN-2023 12:00AM,28-DEC-2023 12:00AM,,6,,3,,
2023,CA,CA183338,Morro Strand State Beach - MB14,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,2.98,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,23-MAY-2023 12:00AM,07-SEP-2023 12:00AM,,1,1,,,
2023,CA,CA993851,Oceano Dunes State Rec Area - OCB13,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,5.93,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,4,11-APR-2023 12:00AM,15-NOV-2023 12:00AM,,4,,,,
2023,CA,CA465304,Olde Port Beach - OLDE12,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.84,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,3,02-AUG-2023 12:00AM,28-DEC-2023 12:00AM,,3,,,,
2023,CA,CA128038,Pismo State Beach - PB5,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,3.05,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,5,11-APR-2023 12:00AM,28-DEC-2023 12:00AM,,5,,,,
2023,CA,CA219578,Sewers - SEW7,SAN LUIS OBISPO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.31,N,Public,Private,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,17-OCT-2023 12:00AM,15-NOV-2023 12:00AM,,2,,,,
2023,CA,CA308430,Aquatic Park - Aquatic Park,SAN MATEO,Pacific Ocean,Still Water,Y,1,N,.21,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,8,01-JAN-2023 12:00AM,31-DEC-2023 12:00AM,,,,3,2,3
2023,CA,CA776567,Bean Hollow State Beach - Bean Hollow State Beach,SAN MATEO,Pacific Ocean,"Sound, Bay, or Inlet",Y,1,N,.89,N,Public,Public,365,0,01-01-2023,12-31-2023,1 per-week,1 per-year,1 per-year,2,07-JUN-2023 12:00AM,30-AUG-2023 12:00AM,,,,1,1,
